point 1,point 2,point 3,point 4,point 5,point 6,point 7,point 8,point 9,point 10,point 11,point 12,point 13,point 14,point 15,point 16,point 17,point 18,point 19,point 20,bookname
5.353213508,5.356835512,5.340876906,5.369281046,5.34082244,5.284286492,5.246977124,5.231454248,5.331154684,5.366149237,5.386247277,5.36380719,5.29204793,5.288344227,5.29912854,5.27290305,5.274183007,5.268681917,5.264733115,0.882489107,The economic consequences of the peace by john maynard keynes   free ebook
5.352946327,5.430705134,5.447472492,5.410442752,5.332851764,5.274063859,5.43997169,5.41271926,5.435907539,5.491470391,5.506056095,5.51697166,5.346948603,5.345401745,5.309765636,5.30329364,5.427334151,5.444086916,5.40963284,0.098575723,The rainbow by d. h. lawrence   free ebook
5.458584142,5.465453344,5.451549701,5.429148077,5.4523995,5.414583481,5.42692916,5.449755683,5.46457994,5.490262729,5.516063546,5.50969006,5.488020206,5.435214692,5.406793664,5.384226802,5.396407242,5.399027453,5.395935132,0.533201143,A hundred and seventy chinese poems by arthur waley   free ebook
5.277493533,5.29157804,5.30428284,5.292267893,5.300258695,5.319632078,5.324576028,5.341649899,5.321471687,5.327048002,5.362690428,5.385340615,5.383501006,5.421960333,5.4254096,5.448059787,5.45915493,5.404484047,5.374647887,1.212762288,Dorothy and the wizard in oz by l. frank baum   free ebook
5.463887232,5.399060263,5.391229117,5.450611575,5.494167661,5.522419451,5.560680191,5.550641408,5.46549821,5.363842482,5.366855609,5.353550119,5.362425418,5.398821599,5.45147673,5.403430788,5.324418258,5.239334726,5.168332339,0.610411695,Father goriot by honorÌ© de balzac   free ebook
5.289881977,5.267273386,5.269582541,5.193742642,5.232228561,5.254912614,5.309245676,5.329499834,5.386941954,5.3858402,5.343234025,5.343490597,5.366899091,5.353330919,5.348893718,5.400072444,5.439026231,5.405460473,5.367351867,0.49526095,Tales of the jazz age by f. scott fitzgerald   free ebook
5.481033053,5.446297832,5.451463097,5.436251629,5.455467362,5.489444379,5.511882478,5.548110413,5.616822651,5.645539628,5.599881531,5.463736524,5.376187655,5.383414287,5.438455159,5.458689729,5.457339178,5.466485014,5.506503969,0.385001777,"The ladies' book of etiquette, and manual of politeness by florence hartley   free ebook"
5.317150447,5.302381126,5.294874607,5.245716653,5.257439497,5.30055324,5.319490142,5.365114182,5.407521143,5.373229997,5.376520192,5.320830592,5.337647145,5.333991372,5.312641661,5.306304989,5.335283079,5.301771831,5.312568546,0.875508762,The red house mystery by a. a. milne   free ebook
5.411503026,5.416741731,5.446032649,5.39734351,5.346220705,5.359827115,5.37622276,5.380220926,5.413304572,5.397145973,5.310932537,5.217591934,5.273360831,5.369530176,5.453317846,5.44598524,5.410262488,5.372540653,5.322697893,0.223446957,Roughing it by mark twain   free ebook
5.414222506,5.440006956,5.425419275,5.38809027,5.377550429,5.363155963,5.330666976,5.260993894,5.253767679,5.309181544,5.315644563,5.321576242,5.327507922,5.330609012,5.302795811,5.31074658,5.331729655,5.292072417,5.269910735,0.394224824,The beautiful and damned by f. scott fitzgerald   free ebook
5.215449735,5.250708995,5.308402116,5.344761905,5.359068783,5.367132275,5.376846561,5.356931217,5.332571429,5.316677249,5.329142857,5.347513228,5.345037037,5.314941799,5.275619048,5.271513228,5.243026455,5.215767196,5.182772487,0.627365079,John thorndyke's cases by r. austin freeman   free ebook
5.498610239,5.476284408,5.42174004,5.389969814,5.39750142,5.360022714,5.313189276,5.306614065,5.225858513,5.200155414,5.198810484,5.214979527,5.240802176,5.263516543,5.270689501,5.289727726,5.315400938,5.322155474,5.351953137,0.188499357,The ballad of the white horse by g. k. chesterton   free ebook
5.416795975,5.421733202,5.447924014,5.436638924,5.433723609,5.445337847,5.446043165,5.436121691,5.421451074,5.399539192,5.405981097,5.407015564,5.396529835,5.381577091,5.384210279,5.38345794,5.386467297,5.396482814,5.388818357,0.422720647,In defense of women by h. l. mencken   free ebook
5.399168399,5.412248787,5.392758143,5.337577963,5.297730423,5.264466389,5.277720028,5.292619543,5.303361053,5.329175329,5.318780319,5.28508316,5.320426195,5.32475745,5.26515939,5.238218988,5.242636868,5.248007623,5.288461538,0.40990991,The trial by franz kafka   free ebook
5.338631409,5.357795907,5.341409382,5.272487517,5.218070891,5.157131303,5.152876433,5.201086574,5.252496659,5.309831915,5.340829172,5.337347915,5.342288487,5.334728181,5.322649272,5.313928546,5.293146494,5.238026584,5.204726071,0.397619383,"Observations upon the prophecies of daniel, and the apocalypse of st. john   free ebook"
5.522811125,5.483929332,5.488647651,5.491946928,5.517241379,5.566517667,5.504150702,5.486448134,5.492798354,5.456683695,5.517738045,5.502518802,5.470412942,5.43940684,5.430076628,5.427912587,5.430147581,5.450901093,5.41319001,0.373314886,The autobiography of benjamin franklin by benjamin franklin   free ebook
5.396023198,5.381869649,5.344587131,5.353286385,5.379522231,5.358809721,5.346934548,5.349903342,5.377174814,5.421982878,5.420256835,5.447321182,5.451118476,5.446906932,5.408174537,5.372272853,5.398439658,5.444973764,5.490057995,0.430544049,Black beauty by anna sewell   free ebook
5.295628571,5.293085714,5.329457143,5.385914286,5.403357143,5.419771429,5.409928571,5.393785714,5.403257143,5.413357143,5.3909,5.413342857,5.391714286,5.391857143,5.385542857,5.384571429,5.378471429,5.359785714,5.3615,0.306042857,The works of edgar allan poe ‰ÛÓ volume 4 by edgar allan poe   free ebook
5.362310487,5.456233555,5.397531638,5.279714322,5.283385541,5.394248841,5.432452074,5.489926074,5.351998496,5.267309861,5.228242075,5.267998998,5.354466859,5.415737376,5.333767698,5.316025561,5.388146849,5.307818569,5.320147851,0.116251096,"The works of the right honourable edmund burke, vol. 01 (of 12) by edmund burke   free ebook"
5.528436309,5.442846319,5.449652948,5.494794213,5.44054893,5.47224802,5.589915925,5.528631831,5.4475022,5.463828331,5.482060808,5.476635057,5.46140874,5.423025222,5.409045361,5.445265911,5.428133249,5.499828918,5.544664679,5.550285952,"The inventions, researches and writings of nikola tesla by thomas commerford martin   free ebook"
5.459868224,5.41114106,5.346331237,5.388020365,5.361245882,5.438574423,5.383767595,5.390865529,5.300029949,5.234950584,5.252560647,5.256903264,5.275232105,5.239892183,5.297454328,5.298861935,5.331865828,5.249685535,5.288649296,0.905360886,The marrow of tradition by charles w. chesnutt   free ebook
5.470671824,5.443146233,5.428843978,5.459935265,5.425212494,5.415765375,5.40650246,5.403042025,5.428870293,5.419041604,5.457843215,5.443330439,5.420054735,5.410870767,5.374990132,5.362779927,5.346214573,5.329017657,5.2794137,0.297729007,Ancient egypt by arthur gilman and george rawlinson   free ebook
5.4356309,5.459497094,5.440650249,5.432813588,5.414889655,5.45497968,5.513916549,5.467835689,5.428636194,5.43932255,5.43082204,5.406923463,5.409093117,5.429980085,5.436829067,5.434076521,5.422758699,5.384206862,5.325610013,0.12269879,Letters of anton chekhov to his family and friends by anton pavlovich chekhov   free ebook
5.463,5.484,5.464558824,5.479529412,5.456029412,5.404529412,5.390911765,5.363705882,5.383617647,5.368058824,5.390088235,5.403294118,5.456235294,5.402970588,5.420941176,5.402323529,5.404441176,5.406235294,5.400970588,0.379823529,The secret garden by frances hodgson burnett   free ebook
5.375081967,5.363934426,5.369180328,5.373770492,5.405245902,5.405901639,5.401967213,5.397377049,5.407868852,5.398032787,5.403278689,5.401967213,5.4,5.39147541,5.412459016,5.433442623,5.426229508,5.428852459,5.424262295,3.253114754,De profundis by oscar wilde   free ebook
5.46323932,5.408019665,5.38438239,5.38030499,5.402777292,5.461666608,5.355281399,5.347662484,5.439066159,5.418329664,5.399550321,5.408287608,5.384370741,5.378208041,5.390288796,5.380374888,5.324060159,5.266731905,5.308705833,0.15032794,A pair of blue eyes by thomas hardy   free ebook
5.375013126,5.383833876,5.363435892,5.32670902,5.327260317,5.313845427,5.309566313,5.327234065,5.29812034,5.280793867,5.304998425,5.294812559,5.316208128,5.32552767,5.269032868,5.270634254,5.302556967,5.261052189,5.301979418,0.717657251,The old man in the corner by baroness emmuska orczy orczy   free ebook
5.436079188,5.286399351,5.285756229,5.352445265,5.425705338,5.472471549,5.404314515,5.330215586,5.303931438,5.325420127,5.304938064,5.313941783,5.375863322,5.400679473,5.453709141,5.450297794,5.414129128,5.361952297,5.334381903,0.324930794,My bondage and my freedom by frederick douglass   free ebook
5.52989899,5.543243547,5.485622896,5.415544332,5.373108866,5.335533109,5.362906846,5.388035915,5.380314254,5.451077441,5.470639731,5.42010101,5.396464646,5.414276094,5.406363636,5.410190797,5.424466891,5.394377104,5.322255892,0.214837262,The anglo saxon chronicle by j. a. giles and j. ingram   free ebook
5.410163219,5.44188198,5.457675279,5.45159585,5.440890769,5.430582171,5.435802551,5.424370581,5.403885548,5.403687306,5.407321747,5.411749157,5.422454239,5.425758277,5.396021939,5.372497192,5.375801229,5.391396286,5.404282033,2.342562612,American fairy tales by l. frank baum   free ebook
5.310050891,5.272179813,5.297752332,5.292408821,5.287192536,5.271670908,5.228117048,5.169847328,5.144147583,5.142748092,5.149660729,5.131849025,5.128668363,5.176208651,5.193850721,5.201611535,5.236726039,5.244529262,5.266666667,0.965903308,The evil guest
5.42483475,5.409962229,5.374268178,5.448347498,5.47776204,5.526392823,5.503446648,5.512464589,5.505807365,5.463833805,5.434985836,5.37082153,5.371718602,5.397119924,5.427148253,5.429084042,5.438196412,5.460056657,5.508215297,0.640084986,The princess and the goblin by george macdonald   free ebook
5.280406044,5.299341196,5.287764867,5.28024607,5.295705414,5.287299487,5.305958319,5.311804657,5.322697459,5.31842178,5.352772647,5.334913687,5.348933262,5.383924027,5.350343945,5.382746033,5.353470717,5.315251378,5.295283664,0.594799378,The slayer of souls
5.408403361,5.405462185,5.396218487,5.401680672,5.40210084,5.395798319,5.390756303,5.38487395,5.375210084,5.353361345,5.35210084,5.347478992,5.345378151,5.33697479,5.343697479,5.335294118,5.321428571,5.303781513,5.303781513,5.29789916,The adventures of buster bear by thornton w. burgess   free ebook
5.675519383,5.679874349,5.686513886,5.688155922,5.688727065,5.690440494,5.698222317,5.690440494,5.687513386,5.694010138,5.709002642,5.705076033,5.693153423,5.683229814,5.682087528,5.677732562,5.658385093,5.634325694,5.621831941,2.677803955,A child's garden of verses by robert louis stevenson   free ebook
5.339207951,5.334597059,5.34357976,5.370766945,5.339515344,5.328039346,5.404067831,5.469593729,5.48515122,5.473333675,5.488361767,5.462250457,5.439862015,5.448247007,5.504346193,5.486671107,5.444507061,5.389705757,5.373635944,0.611079803,Public opinion by walter lippmann   free ebook
5.551393787,5.498813077,5.470750814,5.540643652,5.548646907,5.54206796,5.593733044,5.589120998,5.527536625,5.395550733,5.358925665,5.446961476,5.451319181,5.463731009,5.471039067,5.226227618,5.056175393,5.186058736,5.243726262,0.16221853,Hidden symbolism of alchemy and the occult arts by herbert silberer   free ebook
5.380284371,5.277779761,5.272615861,5.330810875,5.356963531,5.330537212,5.267440062,5.280195134,5.328228925,5.289166518,5.227045035,5.278279493,5.413052531,5.393075138,5.304563032,5.207388899,5.17092034,5.205580344,5.234457731,0.188589446,The bark canoes and skin boats of north america by adney and chapelle   free ebook
5.358010081,5.367083059,5.346701731,5.368573307,5.354109139,5.361385054,5.34823581,5.36660092,5.376375192,5.39351304,5.411527504,5.394301994,5.398553583,5.401709402,5.373175542,5.393951348,5.432478632,5.444312952,5.409949595,0.740609248,An essay on the principle of population by t. r. malthus   free ebook
5.433552426,5.430610329,5.419217527,5.407824726,5.427668232,5.440938967,5.438372457,5.430422535,5.445007825,5.394491393,5.386979656,5.332081377,5.308419405,5.266228482,5.246447574,5.241251956,5.234241002,5.317496088,5.372769953,0.718935837,The essays of arthur schopenhauer: the wisdom of life by arthur schopenhauer   free ebook
5.230016046,5.25510037,5.301699578,5.341847595,5.359170842,5.362281822,5.37325212,5.344893081,5.307364836,5.264073092,5.220257393,5.234764384,5.256868717,5.2956741,5.314896683,5.282673478,5.249697089,5.235517569,5.228018469,0.845859122,Treasure island by robert louis stevenson   free ebook
5.420748056,5.416793279,5.425306104,5.420345875,5.463111091,5.521002771,5.468361784,5.400482617,5.345227456,5.419787291,5.486124765,5.519684512,5.468048977,5.452609706,5.427987309,5.410805255,5.409822147,5.42117258,5.428300116,0.20283314,The yellow fairy book by andrew lang   free ebook
5.373089926,5.436713996,5.357722399,5.307959046,5.379773979,5.387752342,5.416217521,5.308258476,5.267342799,5.315850478,5.287452912,5.300821018,5.296735246,5.340452043,5.289017676,5.321336811,5.387848933,5.38787791,5.476103545,0.410093693,Nostromo: a tale of the seaboard by joseph conrad   free ebook
5.357279693,5.356747552,5.348765432,5.360898255,5.378246062,5.369944657,5.344189017,5.372286079,5.412090251,5.426138782,5.431885909,5.427415922,5.440825883,5.440293742,5.40112814,5.422200937,5.439655172,5.451042997,5.450936569,2.627820349,The poison belt by arthur conan doyle   free ebook
5.428002335,5.4843864,5.486881658,5.490777762,5.485626733,5.530862396,5.5,5.48262075,5.477615643,5.519743178,5.500350212,5.439530133,5.382752079,5.42152342,5.460046695,5.474128119,5.426440975,5.388472202,5.422340581,0.070582227,A vindication of the rights of woman by mary wollstonecraft   free ebook
5.273818861,5.261101774,5.315219421,5.278132586,5.287749767,5.292306256,5.319551821,5.33264239,5.307693744,5.286237162,5.241045752,5.192941176,5.205901027,5.225919701,5.294771242,5.357777778,5.368776844,5.383585434,5.356489262,0.550999066,The return of tarzan by edgar rice burroughs   free ebook
5.343219714,5.352755644,5.365141287,5.348707024,5.322635384,5.298103881,5.332254316,5.373349196,5.362420688,5.251696916,5.228779327,5.265641139,5.312592224,5.231057252,5.148304928,5.180011436,5.213092076,5.196058359,5.176921942,0.430979785,The alchemist by ben jonson   free ebook
5.332339844,5.354710894,5.369087275,5.381114345,5.368666503,5.365475648,5.359304323,5.31543883,5.28798345,5.341737088,5.381815632,5.393036221,5.42168379,5.440022441,5.401486728,5.3752586,5.392440128,5.369823626,5.377011817,1.228514324,The man who knew too much by g. k. chesterton   free ebook
5.2743264,5.257573642,5.227907301,5.227139467,5.19956722,5.196146866,5.219042301,5.209828284,5.202080134,5.22057797,5.19181907,5.223370096,5.236004467,5.263437107,5.270557029,5.260924194,5.262529666,5.254572107,5.266299037,0.554237052,Warlord of kor
5.310131195,5.290306122,5.29351312,5.300072886,5.307215743,5.310204082,5.326895044,5.344970845,5.334548105,5.319460641,5.309766764,5.304883382,5.306632653,5.283746356,5.273760933,5.267857143,5.266618076,5.266982507,5.262390671,2.627769679,Justice
5.369487277,5.381496488,5.344973329,5.349753695,5.359605911,5.324102953,5.341941878,5.345993529,5.329437141,5.34780074,5.341708689,5.334742181,5.327775673,5.295100125,5.292622497,5.294429708,5.345702043,5.390182762,5.36453202,1.125484595,The wisdom of father brown by g. k. chesterton   free ebook
5.36007533,5.406151915,5.408411802,5.426428123,5.426051475,5.42693032,5.411989956,5.361330822,5.33301946,5.285436284,5.234714375,5.214061519,5.234463277,5.261770245,5.287884495,5.290144382,5.276082863,5.344318895,5.444130571,0.730696798,Ozma of oz by l. frank baum   free ebook
5.555316321,5.492743222,5.419723551,5.427299309,5.419112174,5.391626794,5.398458267,5.34287613,5.364540138,5.37814992,5.401010101,5.464274322,5.44933546,5.437612972,5.362387028,5.317676768,5.313370548,5.334715577,5.358585859,1.029399256,Rainbow valley by l. m. montgomery   free ebook
5.501050714,5.470650042,5.481717568,5.515620622,5.532992435,5.534673578,5.514219669,5.502031381,5.526548053,5.545040628,5.550994676,5.519193051,5.499859905,5.499089381,5.517932194,5.565844774,5.552605772,5.528299243,5.503712525,0.76744186,The sorrows of young werther by johann wolfgang von goethe   free ebook
5.367421244,5.333947716,5.329325416,5.398301171,5.377144153,5.334999175,5.375680356,5.307805542,5.262172192,5.325779317,5.306333498,5.191460498,5.283065314,5.293109847,5.305884051,5.320023091,5.286990764,5.313726703,5.312605146,0.184854857,Notre dame de paris by victor hugo   free ebook
5.376374395,5.416331361,5.41034965,5.394491662,5.412415277,5.403937601,5.339752555,5.395545992,5.329747176,5.350683163,5.353781603,5.519827864,5.533340506,5.391070468,5.347240452,5.443313609,5.481484669,5.455255514,5.509779451,0.325185584,The social contract & discourses by jean jacques rousseau   free ebook
